functionname,protocol,device,subdevice,function
4,RC5,4,-1,1
5,RC5,4,-1,2
6,RC5,4,-1,3
7,RC5,4,-1,4
8,RC5,4,-1,5
9,RC5,4,-1,6
0,RC5,4,-1,8
CLEAN,RC5,4,-1,9
PROGRAM,RC5,4,-1,10
2,RC5,4,-1,11
POWER,RC5,4,-1,12
AMP_VOLUME-,RC5,4,-1,13
1,RC5,4,-1,14
DELETE,RC5,4,-1,15
SKIP_NEXT,RC5,4,-1,16
SKIP_PREVIOUS,RC5,4,-1,17
AMP_MUTE,RC5,4,-1,29
3,RC5,4,-1,30
STOP,RC5,4,-1,31
VOLUME+,RC5,4,-1,32
SRC,RC5,4,-1,33
AMP_POWER,RC5,4,-1,36
VOLUME-,RC5,4,-1,37
SEARCH_FORWARD,RC5,4,-1,38
SEARCH_BACK,RC5,4,-1,39
TUBE,RC5,4,-1,40
BRIGHT,RC5,4,-1,41
PLAY,RC5,4,-1,42
AMP_VOLUME+,RC5,4,-1,44
INPUT:<,RC5,4,-1,49
INPUT:,RC5,4,-1,51
PAUSE,RC5,4,-1,53
BALANCE_R,RC5,4,-1,56
TIME,RC5,4,-1,60
BALANCE_L,RC5,4,-1,61
REPEAT,RC5,4,-1,62
