functionname,protocol,device,subdevice,function
OPEN/CLOSE,NEC1,133,32,0
PLAY,NEC1,133,32,1
PAUSE,NEC1,133,32,2
STOP,NEC1,133,32,3
0,NEC1,133,32,4
1,NEC1,133,32,5
2,NEC1,133,32,6
3,NEC1,133,32,7
DOWN,NEC1,133,32,9
UP,NEC1,133,32,10
PREVIOUS,NEC1,133,32,11
NEXT,NEC1,133,32,12
4,NEC1,133,32,13
5,NEC1,133,32,14
6,NEC1,133,32,15
RETURN,NEC1,133,32,17
7,NEC1,133,32,21
8,NEC1,133,32,22
9,NEC1,133,32,23
RANDOM,NEC1,133,32,29
PROGRAM,NEC1,133,32,30
SCAN <<,NEC1,133,32,64
SCAN >>,NEC1,133,32,65
DISPLAY,NEC1,133,32,66
SETUP,NEC1,133,32,69
A-B,NEC1,133,32,70
REPEAT,NEC1,133,32,71
MENU,NEC1,133,32,74
CLEAR,NEC1,133,32,75
AUDIO MODE,NEC1,133,32,76
SUBTITLE,NEC1,133,32,77
ANGLE,NEC1,133,32,78
+10,NEC1,133,32,79
STEP SLOW <<,NEC1,133,32,80
STEP SLOW >>,NEC1,133,32,81
LEFT,NEC1,133,32,82
RIGHT,NEC1,133,32,83
TOP MENU,NEC1,133,32,84
ENTER SELECT,NEC1,133,32,85
SEARCH MODE,NEC1,133,32,89
FL DIMMER,NEC1,133,32,90
FUNCTION MEMORY,NEC1,133,32,91
LAST MEMORY,NEC1,133,32,92
CONDITION MEMORY,NEC1,133,32,93
VIDEO OFF,NEC1,133,32,94
