functionname,protocol,device,subdevice,function
0,Pioneer,168,-1,0
1,Pioneer,168,-1,1
2,Pioneer,168,-1,2
3,Pioneer,168,-1,3
4,Pioneer,168,-1,4
5,Pioneer,168,-1,5
6,Pioneer,168,-1,6
7,Pioneer,168,-1,7
8,Pioneer,168,-1,8
9,Pioneer,168,-1,9
D/A.CX,Pioneer,168,-1,12
SCAN >>,Pioneer,168,-1,16
SCAN <<,Pioneer,168,-1,17
CHAPTER/FRAME TIME,Pioneer,168,-1,19
STOP/EJECT [],Pioneer,168,-1,22
PLAY >,Pioneer,168,-1,23
PAUSE ,,,Pioneer,168,-1,24
POWER,Pioneer,168,-1,28
EDIT,Pioneer,168,-1,29
AUDIO MONITOR,Pioneer,168,-1,30
+10,Pioneer,168,-1,31
JOG FORWARD +,Pioneer,168,-1,32
JOG REVERSE -,Pioneer,168,-1,36
SHUT.FWD(FULL SP),Pioneer,168,-1,43
SHUT.REV(FULL SP),Pioneer,168,-1,47
D-LEVEL CONTROL,Pioneer,168,-1,55
ON SCREEN,Pioneer,168,-1,67
REPEAT B,Pioneer,168,-1,68
C (CLEAR),Pioneer,168,-1,69
MULTI SPEED -,Pioneer,168,-1,70
MULTI SPEED +,Pioneer,168,-1,71
REPEAT A,Pioneer,168,-1,72
PROGRAM,Pioneer,168,-1,76
DISC SIDE A,Pioneer,168,-1,77
DISC SIDE B,Pioneer,168,-1,78
STILL/STEP <,,,Pioneer,168,-1,80
SKIP >>,,Pioneer,168,-1,82
SKIP ,<<,Pioneer,168,-1,83
STILL/STEP ,,>,Pioneer,168,-1,84
MULTI SPEED <,Pioneer,168,-1,85
MULTI SPEED >,Pioneer,168,-1,88
HILITE/INTRO,Pioneer,168,-1,90
STROBE,Pioneer,168,-1,91
ONE SHOT MEMORY,Pioneer,168,-1,93
