functionname,protocol,device,subdevice,function
POWER,NEC1,133,115,128
6,NEC1,133,115,129
5,NEC1,133,115,130
4,NEC1,133,115,131
3,NEC1,133,115,132
9,NEC1,133,115,133
8,NEC1,133,115,134
7,NEC1,133,115,135
2,NEC1,133,115,136
PIP_ON,NEC1,133,115,137
0,NEC1,133,115,138
ENTER,NEC1,133,115,139
IR_OP,NEC1,133,115,140
PG_DWN,NEC1,133,115,141
PG_UP,NEC1,133,115,142
BELL_MT,NEC1,133,115,143
1,NEC1,133,115,144
MAIN+,NEC1,133,115,145
SUB+,NEC1,133,115,146
PIP,NEC1,133,115,147
MAIN-,NEC1,133,115,149
SUB-,NEC1,133,115,150
EXIT,NEC1,133,115,151
MUENU,NEC1,133,115,152
