functionname,protocol,device,subdevice,function
CHANNEL UP,NEC1,4,-1,0
CHANNEL DOWN,NEC1,4,-1,1
VOLUME UP,NEC1,4,-1,2
VOLUME DOWN,NEC1,4,-1,3
FINE TUNING +,NEC1,4,-1,4
FINE TUNING -,NEC1,4,-1,5
POWER,NEC1,4,-1,8
MUTE,NEC1,4,-1,9
TV/VIDEO,NEC1,4,-1,11
PICTURE MODE,NEC1,4,-1,12
SLEEP,NEC1,4,-1,14
TV/CATV,NEC1,4,-1,15
0,NEC1,4,-1,16
1,NEC1,4,-1,17
2,NEC1,4,-1,18
3,NEC1,4,-1,19
4,NEC1,4,-1,20
5,NEC1,4,-1,21
6,NEC1,4,-1,22
7,NEC1,4,-1,23
8,NEC1,4,-1,24
9,NEC1,4,-1,25
LAST CHANNEL,NEC1,4,-1,26
RECALL,NEC1,4,-1,27
DISPLAY,NEC1,4,-1,30
CLOCK/TIMER,NEC1,4,-1,72
ENTER,NEC1,4,-1,76
PICTURE RESET,NEC1,4,-1,77
AUTO PROGRAM,NEC1,4,-1,84
ADD/DEL,NEC1,4,-1,85
