functionname,protocol,device,subdevice,function
STOP,JVC,211,-1,3
SLOW_<,,JVC,211,-1,5
FAST_FORWARD,JVC,211,-1,6
REWIND,JVC,211,-1,7
SLOW,>,JVC,211,-1,8
PLAY,JVC,211,-1,12
PAUSE,JVC,211,-1,13
AUDIO_MONITOR,JVC,211,-1,23
DISPLAY,JVC,211,-1,47
ZOOM_WIDE,JVC,211,-1,81
ZOOM_TELE,JVC,211,-1,82
FADE/WIPE,JVC,211,-1,88
START/STOP,JVC,211,-1,89
EDIT-ON/OFF,JVC,211,-1,103
EDIT-IN/OUT,JVC,211,-1,104
EDIT-CANCEL,JVC,211,-1,105
UP,JVC,211,-1,151
DOWN,JVC,211,-1,152
RIGHT,JVC,211,-1,153
LEFT,JVC,211,-1,154
EFFECT_ON/OFF,JVC,211,-1,184
EFFECT,JVC,211,-1,185
