functionname,protocol,device,subdevice,function
DONE,RCA,15,-1,6
MENU,RCA,15,-1,8
PREV_CH,RCA,15,-1,39
POWER,RCA,15,-1,42
CHANNEL-,RCA,15,-1,44
DOWN,RCA,15,-1,44
CHANNEL+,RCA,15,-1,45
UP,RCA,15,-1,45
,RCA,15,-1,46
,RCA,15,-1,46
UP,RCA,15,-1,47
VOLUME+,RCA,15,-1,47
0,RCA,15,-1,48
1,RCA,15,-1,49
2,RCA,15,-1,50
3,RCA,15,-1,51
4,RCA,15,-1,52
5,RCA,15,-1,53
6,RCA,15,-1,54
7,RCA,15,-1,55
8,RCA,15,-1,56
9,RCA,15,-1,57
POWER_ON,RCA,15,-1,58
POWER_OFF,RCA,15,-1,59
DISPLAY,RCA,15,-1,60
MUTE,RCA,15,-1,63
SKIP:30,RCA,15,-1,83
INPUT:,RCA,15,-1,163
