functionname,protocol,device,subdevice,function
STOP,Panasonic,144,64,0
OPEN/CLOSE,Panasonic,144,64,1
SCAN_PREVIOUS,Panasonic,144,64,4
SCAN_NEXT,Panasonic,144,64,5
PAUSE,Panasonic,144,64,6
PLAY,Panasonic,144,64,10
STILL/STEP,Panasonic,144,64,12
STILL/STEP_<,Panasonic,144,64,13
1,Panasonic,144,64,16
2,Panasonic,144,64,17
3,Panasonic,144,64,18
4,Panasonic,144,64,19
5,Panasonic,144,64,20
6,Panasonic,144,64,21
7,Panasonic,144,64,22
8,Panasonic,144,64,23
9,Panasonic,144,64,24
0,Panasonic,144,64,25
AUDIO_SELECT,Panasonic,144,64,51
POWER,Panasonic,144,64,61
INTRO_SCAN,Panasonic,144,64,70
REPEAT,Panasonic,144,64,71
A-B_REPEAT,Panasonic,144,64,72
SKIP_PREVIOUS,Panasonic,144,64,73
SKIP_NEXT,Panasonic,144,64,74
RANDOM,Panasonic,144,64,77
TIME_MODE,Panasonic,144,64,85
FP_DISPLAY,Panasonic,144,64,145
CLEAR,Panasonic,144,64,160
RECORDALL,Panasonic,144,64,161
+10,Panasonic,144,64,164
PROGRAM,Panasonic,144,64,170
EDIT,Panasonic,144,64,173
MODE,Panasonic,144,64,192
SIDE_A,Panasonic,144,64,195
SIDE_B,Panasonic,144,64,196
D/A_CX,Panasonic,144,64,208
DISPLAY,Panasonic,144,64,210
