functionname,protocol,device,subdevice,function
0,Kathrein,0,-1,0
1,Kathrein,0,-1,1
2,Kathrein,0,-1,2
3,Kathrein,0,-1,3
4,Kathrein,0,-1,4
5,Kathrein,0,-1,5
6,Kathrein,0,-1,6
7,Kathrein,0,-1,7
8,Kathrein,0,-1,8
9,Kathrein,0,-1,9
I,Kathrein,0,-1,12
R,Kathrein,0,-1,13
CURSOR CENTER/OK,Kathrein,0,-1,14
TV,Kathrein,0,-1,15
UHR (SYMBOL),Kathrein,0,-1,16
A/B,Kathrein,0,-1,17
POWER (SYMBOL),Kathrein,0,-1,18
MUTE (SYMBOL),Kathrein,0,-1,19
CURSOR VOL +,Kathrein,0,-1,21
CURSOR VOL -,Kathrein,0,-1,22
CURSOR UP,Kathrein,0,-1,23
CURSOR DOWN,Kathrein,0,-1,24
L,Kathrein,0,-1,43
EIERUHR (SYMBOL),Kathrein,0,-1,44
STEREO (SYMBOL),Kathrein,0,-1,66
F,Kathrein,0,-1,77
