functionname,protocol,device,subdevice,function
PRESET,NEC1,128,-1,0
CAMERA_ID,NEC1,128,-1,1
OFF,NEC1,128,-1,2
ON,NEC1,128,-1,2
1,NEC1,128,-1,4
2,NEC1,128,-1,5
MENU,NEC1,128,-1,7
RIGHT,NEC1,128,-1,7
RIGHT_B,NEC1,128,-1,7
4,NEC1,128,-1,8
5,NEC1,128,-1,9
7,NEC1,128,-1,12
8,NEC1,128,-1,13
0,NEC1,128,-1,16
NORMAL,NEC1,128,-1,21
CLOSE,NEC1,128,-1,22
AUTO_FOCUS,NEC1,128,-1,25
FOCUS_FAR,NEC1,128,-1,26
ZOOM_TELE,NEC1,128,-1,29
ZOOM_WIDE,NEC1,128,-1,30
DOWN,NEC1,128,-1,65
DOWN_B,NEC1,128,-1,65
3,NEC1,128,-1,68
HOME,NEC1,128,-1,69
LEFT,NEC1,128,-1,70
LEFT_B,NEC1,128,-1,70
6,NEC1,128,-1,72
UP,NEC1,128,-1,73
UP_B,NEC1,128,-1,73
9,NEC1,128,-1,76
OPEN,NEC1,128,-1,84
FOCUS_NEAR,NEC1,128,-1,88
